Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,1.240570
13_morph5.jpg,ang80,1,0.930736
33_morph2.jpg,ang20,1,1.480624
13_morph1.jpg,neu,1,1.250279
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,1,0.873642
33_morph2.jpg,ang20,0,1.139545
13_morph4.jpg,ang60,1,1.436640
33_morph6.jpg,ang100,1,1.022023
13_morph3.jpg,ang40,0,1.234478
13_morph2.jpg,ang20,0,1.397377
33_morph1.jpg,neu,1,1.394238
13_morph5.jpg,ang80,1,1.619853
33_morph3.jpg,ang40,NaN,NaN
33_morph4.jpg,ang60,1,0.006964
13_morph4.jpg,ang60,1,2.410021
33_morph2.jpg,ang20,0,1.801285
33_morph3.jpg,ang40,1,2.111176
33_morph6.jpg,ang100,1,1.162666
13_morph2.jpg,ang20,0,1.575628
33_morph1.jpg,neu,1,2.193387
13_morph4.jpg,ang60,1,1.736372
13_morph3.jpg,ang40,NaN,NaN
13_morph5.jpg,ang80,1,1.622050
33_morph6.jpg,ang100,1,1.853278
13_morph1.jpg,neu,NaN,NaN
33_morph5.jpg,ang80,1,1.614049
13_morph3.jpg,ang40,NaN,NaN
33_morph3.jpg,ang40,1,1.328207
33_morph5.jpg,ang80,1,1.137399
13_morph6.jpg,ang100,1,1.554084
13_morph3.jpg,ang40,0,0.805928
33_morph5.jpg,ang80,1,1.035413
13_morph1.jpg,neu,1,1.700352
33_morph4.jpg,ang60,1,0.826195
33_morph1.jpg,neu,1,1.321662
13_morph2.jpg,ang20,0,1.101629
33_morph3.jpg,ang40,1,0.911685
13_morph1.jpg,neu,1,1.697466
33_morph2.jpg,ang20,0,2.276360
13_morph5.jpg,ang80,1,0.875028
33_morph6.jpg,ang100,1,1.105562
13_morph6.jpg,ang100,1,1.035620
33_morph2.jpg,ang20,0,1.090514
33_morph4.jpg,ang60,1,1.742215
13_morph4.jpg,ang60,1,2.035740
33_morph5.jpg,ang80,1,1.113750
13_morph2.jpg,ang20,0,1.342173
33_morph3.jpg,ang40,1,1.720267
13_morph6.jpg,ang100,1,1.692573
33_morph4.jpg,ang60,1,1.030538
33_morph1.jpg,neu,1,1.102465
13_morph3.jpg,ang40,0,1.999464
33_morph4.jpg,ang60,1,1.173845
13_morph5.jpg,ang80,1,1.433512
33_morph1.jpg,neu,NaN,NaN
13_morph6.jpg,ang100,1,1.052011
13_morph6.jpg,ang100,0,0.619549
13_morph1.jpg,neu,NaN,NaN
33_morph5.jpg,ang80,1,1.410207
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,1,2.241397
15_morph2.jpg,hap20,1,1.523706
12_morph6.jpg,hap100,1,0.863276
12_morph5.jpg,hap80,1,0.696019
15_morph3.jpg,hap40,1,2.174095
12_morph1.jpg,neu,1,1.489484
15_morph6.jpg,hap100,1,0.821553
15_morph6.jpg,hap100,1,0.863838
12_morph4.jpg,hap60,1,0.802219
15_morph6.jpg,hap100,1,0.809360
15_morph5.jpg,hap80,1,0.906196
12_morph5.jpg,hap80,1,0.872544
15_morph4.jpg,hap60,1,1.092092
12_morph1.jpg,neu,1,1.292608
15_morph5.jpg,hap80,1,1.020332
12_morph3.jpg,hap40,0,1.838745
15_morph5.jpg,hap80,1,0.641242
15_morph2.jpg,hap20,0,1.299182
12_morph2.jpg,hap20,0,2.214878
15_morph3.jpg,hap40,1,0.860755
12_morph3.jpg,hap40,0,1.725377
12_morph6.jpg,hap100,1,1.867762
15_morph2.jpg,hap20,0,2.163144
15_morph4.jpg,hap60,1,1.830114
12_morph4.jpg,hap60,0,2.394529
12_morph3.jpg,hap40,NaN,NaN
15_morph1.jpg,neu,1,1.787309
12_morph2.jpg,hap20,0,0.945703
12_morph3.jpg,hap40,1,1.915524
15_morph4.jpg,hap60,1,1.381083
15_morph4.jpg,hap60,1,0.607491
12_morph2.jpg,hap20,0,1.179234
15_morph5.jpg,hap80,0,0.815131
12_morph6.jpg,hap100,1,1.814465
15_morph6.jpg,hap100,1,0.940515
12_morph6.jpg,hap100,1,0.798525
15_morph1.jpg,neu,NaN,NaN
15_morph1.jpg,neu,1,2.255879
12_morph5.jpg,hap80,1,1.083425
15_morph4.jpg,hap60,1,1.182668
12_morph6.jpg,hap100,1,0.892700
12_morph4.jpg,hap60,1,0.741059
12_morph4.jpg,hap60,1,1.102968
12_morph1.jpg,neu,1,1.162059
15_morph2.jpg,hap20,0,1.474455
15_morph3.jpg,hap40,1,1.827768
15_morph6.jpg,hap100,1,1.500226
15_morph3.jpg,hap40,1,1.050091
15_morph2.jpg,hap20,0,1.016909
12_morph3.jpg,hap40,0,1.873724
15_morph5.jpg,hap80,1,1.034328
12_morph5.jpg,hap80,1,1.292716
12_morph2.jpg,hap20,0,1.018092
12_morph2.jpg,hap20,0,2.313698
15_morph1.jpg,neu,1,1.349624
15_morph1.jpg,neu,1,1.234508
15_morph3.jpg,hap40,1,2.125993
12_morph1.jpg,neu,1,1.727490
12_morph5.jpg,hap80,1,0.898069
