Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,2.303606
13_morph5.jpg,ang80,1,1.205198
33_morph2.jpg,ang20,1,2.173970
13_morph1.jpg,neu,1,2.087485
13_morph2.jpg,ang20,0,2.673631
33_morph6.jpg,ang100,1,1.438652
33_morph2.jpg,ang20,0,1.522793
13_morph4.jpg,ang60,1,1.065075
33_morph6.jpg,ang100,1,1.588952
13_morph3.jpg,ang40,1,1.909786
13_morph2.jpg,ang20,1,0.868259
33_morph1.jpg,neu,1,0.007090
13_morph5.jpg,ang80,1,1.936066
33_morph3.jpg,ang40,1,1.553982
33_morph4.jpg,ang60,1,1.398173
13_morph4.jpg,ang60,1,1.765432
33_morph2.jpg,ang20,0,1.902940
33_morph3.jpg,ang40,0,1.065656
33_morph6.jpg,ang100,1,2.231689
13_morph2.jpg,ang20,0,1.556942
33_morph1.jpg,neu,1,1.648762
13_morph4.jpg,ang60,1,2.429772
13_morph3.jpg,ang40,1,1.747600
13_morph5.jpg,ang80,1,1.123065
33_morph6.jpg,ang100,1,1.337396
13_morph1.jpg,neu,1,1.644039
33_morph5.jpg,ang80,1,1.229931
13_morph3.jpg,ang40,NaN,NaN
33_morph3.jpg,ang40,0,1.963492
33_morph5.jpg,ang80,1,1.459244
13_morph6.jpg,ang100,1,2.678179
13_morph3.jpg,ang40,1,1.746473
33_morph5.jpg,ang80,0,1.452745
13_morph1.jpg,neu,0,0.875675
33_morph4.jpg,ang60,1,2.036813
33_morph1.jpg,neu,0,2.573185
13_morph2.jpg,ang20,1,0.006795
33_morph3.jpg,ang40,NaN,NaN
13_morph1.jpg,neu,1,1.684542
33_morph2.jpg,ang20,0,1.849432
13_morph5.jpg,ang80,1,1.489522
33_morph6.jpg,ang100,1,1.281155
13_morph6.jpg,ang100,1,1.469444
33_morph2.jpg,ang20,0,1.884407
33_morph4.jpg,ang60,1,1.417707
13_morph4.jpg,ang60,1,1.583207
33_morph5.jpg,ang80,1,1.848687
13_morph2.jpg,ang20,0,1.645876
33_morph3.jpg,ang40,1,1.738569
13_morph6.jpg,ang100,1,2.186911
33_morph4.jpg,ang60,1,1.525653
33_morph1.jpg,neu,1,1.453639
13_morph3.jpg,ang40,0,1.301534
33_morph4.jpg,ang60,0,1.668844
13_morph5.jpg,ang80,1,1.179461
33_morph1.jpg,neu,0,1.242930
13_morph6.jpg,ang100,1,1.984174
13_morph6.jpg,ang100,1,1.564613
13_morph1.jpg,neu,1,1.152637
33_morph5.jpg,ang80,1,1.451430
12_morph4.jpg,hap60,0,1.773752
12_morph1.jpg,neu,1,1.243926
15_morph2.jpg,hap20,0,0.927789
12_morph6.jpg,hap100,0,1.010935
12_morph5.jpg,hap80,0,0.976746
15_morph3.jpg,hap40,0,0.984981
12_morph1.jpg,neu,1,1.152173
15_morph6.jpg,hap100,0,1.050467
15_morph6.jpg,hap100,0,0.922510
12_morph4.jpg,hap60,0,0.994435
15_morph6.jpg,hap100,0,1.167499
15_morph5.jpg,hap80,0,1.037085
12_morph5.jpg,hap80,0,1.001575
15_morph4.jpg,hap60,0,0.675523
12_morph1.jpg,neu,0,1.634294
15_morph5.jpg,hap80,0,0.793299
12_morph3.jpg,hap40,0,1.004288
15_morph5.jpg,hap80,0,0.714851
15_morph2.jpg,hap20,0,0.449551
12_morph2.jpg,hap20,0,0.081445
15_morph3.jpg,hap40,0,0.551998
12_morph3.jpg,hap40,0,0.502405
12_morph6.jpg,hap100,0,0.564135
15_morph2.jpg,hap20,0,0.542090
15_morph4.jpg,hap60,0,2.450326
12_morph4.jpg,hap60,0,1.624616
12_morph3.jpg,hap40,1,2.930713
15_morph1.jpg,neu,1,1.380952
12_morph2.jpg,hap20,1,1.575830
12_morph3.jpg,hap40,1,1.510118
15_morph4.jpg,hap60,0,1.476920
15_morph4.jpg,hap60,0,0.716256
12_morph2.jpg,hap20,1,0.853192
15_morph5.jpg,hap80,0,0.960248
12_morph6.jpg,hap100,1,0.970781
15_morph6.jpg,hap100,0,0.730821
12_morph6.jpg,hap100,0,0.625693
15_morph1.jpg,neu,1,0.857984
15_morph1.jpg,neu,1,0.833244
12_morph5.jpg,hap80,0,0.919159
15_morph4.jpg,hap60,0,0.681394
12_morph6.jpg,hap100,0,1.426801
12_morph4.jpg,hap60,1,1.177671
12_morph4.jpg,hap60,0,0.603738
12_morph1.jpg,neu,1,0.571180
15_morph2.jpg,hap20,0,0.758226
15_morph3.jpg,hap40,0,0.722682
15_morph6.jpg,hap100,0,0.500787
15_morph3.jpg,hap40,0,0.499083
15_morph2.jpg,hap20,0,0.881606
12_morph3.jpg,hap40,0,0.609337
15_morph5.jpg,hap80,0,0.676079
12_morph5.jpg,hap80,0,0.583125
12_morph2.jpg,hap20,1,1.299058
12_morph2.jpg,hap20,1,2.310575
15_morph1.jpg,neu,0,1.515260
15_morph1.jpg,neu,1,1.524051
15_morph3.jpg,hap40,0,1.525327
12_morph1.jpg,neu,0,1.279767
12_morph5.jpg,hap80,0,0.976293
