Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,2.675398
13_morph5.jpg,ang80,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
13_morph1.jpg,neu,1,2.225429
13_morph2.jpg,ang20,0,2.148194
33_morph6.jpg,ang100,1,2.489177
33_morph2.jpg,ang20,0,1.157297
13_morph4.jpg,ang60,0,2.737119
33_morph6.jpg,ang100,1,1.603237
13_morph3.jpg,ang40,NaN,NaN
13_morph2.jpg,ang20,1,2.573370
33_morph1.jpg,neu,1,2.243903
13_morph5.jpg,ang80,1,1.002180
33_morph3.jpg,ang40,0,1.391437
33_morph4.jpg,ang60,1,0.951590
13_morph4.jpg,ang60,0,1.309184
33_morph2.jpg,ang20,1,0.537633
33_morph3.jpg,ang40,0,0.828670
33_morph6.jpg,ang100,1,0.818490
13_morph2.jpg,ang20,0,1.607017
33_morph1.jpg,neu,0,0.763782
13_morph4.jpg,ang60,0,0.514037
13_morph3.jpg,ang40,1,0.547330
13_morph5.jpg,ang80,0,0.648629
33_morph6.jpg,ang100,1,0.977878
13_morph1.jpg,neu,1,0.520582
33_morph5.jpg,ang80,1,0.803930
13_morph3.jpg,ang40,0,0.296521
33_morph3.jpg,ang40,1,0.451451
33_morph5.jpg,ang80,0,0.553498
13_morph6.jpg,ang100,1,0.405209
13_morph3.jpg,ang40,0,0.470546
33_morph5.jpg,ang80,1,1.056035
13_morph1.jpg,neu,1,0.326817
33_morph4.jpg,ang60,1,0.297686
33_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,NaN,NaN
33_morph3.jpg,ang40,NaN,NaN
13_morph1.jpg,neu,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph6.jpg,ang100,NaN,NaN
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,1,2.100421
33_morph4.jpg,ang60,NaN,NaN
13_morph4.jpg,ang60,NaN,NaN
33_morph5.jpg,ang80,NaN,NaN
13_morph2.jpg,ang20,0,1.331015
33_morph3.jpg,ang40,NaN,NaN
13_morph6.jpg,ang100,1,1.502945
33_morph4.jpg,ang60,NaN,NaN
33_morph1.jpg,neu,NaN,NaN
13_morph3.jpg,ang40,NaN,NaN
33_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,0,0.751363
33_morph1.jpg,neu,NaN,NaN
13_morph6.jpg,ang100,NaN,NaN
13_morph6.jpg,ang100,NaN,NaN
13_morph1.jpg,neu,NaN,NaN
33_morph5.jpg,ang80,NaN,NaN
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,NaN,NaN
15_morph2.jpg,hap20,NaN,NaN
12_morph6.jpg,hap100,NaN,NaN
12_morph5.jpg,hap80,NaN,NaN
15_morph3.jpg,hap40,NaN,NaN
12_morph1.jpg,neu,0,0.006808
15_morph6.jpg,hap100,1,2.797444
15_morph6.jpg,hap100,1,1.180506
12_morph4.jpg,hap60,0,1.775184
15_morph6.jpg,hap100,1,1.860630
15_morph5.jpg,hap80,1,0.688685
12_morph5.jpg,hap80,1,0.733395
15_morph4.jpg,hap60,1,2.029292
12_morph1.jpg,neu,1,2.528574
15_morph5.jpg,hap80,NaN,NaN
12_morph3.jpg,hap40,NaN,NaN
15_morph5.jpg,hap80,NaN,NaN
15_morph2.jpg,hap20,0,1.889284
12_morph2.jpg,hap20,1,2.945378
15_morph3.jpg,hap40,NaN,NaN
12_morph3.jpg,hap40,NaN,NaN
12_morph6.jpg,hap100,1,2.863065
15_morph2.jpg,hap20,NaN,NaN
15_morph4.jpg,hap60,NaN,NaN
12_morph4.jpg,hap60,NaN,NaN
12_morph3.jpg,hap40,NaN,NaN
15_morph1.jpg,neu,NaN,NaN
12_morph2.jpg,hap20,1,2.097933
12_morph3.jpg,hap40,NaN,NaN
15_morph4.jpg,hap60,NaN,NaN
15_morph4.jpg,hap60,1,1.503703
12_morph2.jpg,hap20,1,2.633925
15_morph5.jpg,hap80,1,1.756747
12_morph6.jpg,hap100,1,1.536323
15_morph6.jpg,hap100,NaN,NaN
12_morph6.jpg,hap100,NaN,NaN
15_morph1.jpg,neu,1,2.307264
15_morph1.jpg,neu,1,2.493057
12_morph5.jpg,hap80,1,2.523521
15_morph4.jpg,hap60,1,2.908530
12_morph6.jpg,hap100,NaN,NaN
12_morph4.jpg,hap60,1,2.611298
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,0,0.006977
15_morph2.jpg,hap20,0,2.645773
15_morph3.jpg,hap40,NaN,NaN
15_morph6.jpg,hap100,1,2.031148
15_morph3.jpg,hap40,1,1.591849
15_morph2.jpg,hap20,0,2.355813
12_morph3.jpg,hap40,1,1.671344
15_morph5.jpg,hap80,1,2.298270
12_morph5.jpg,hap80,1,2.021812
12_morph2.jpg,hap20,NaN,NaN
12_morph2.jpg,hap20,1,1.974602
15_morph1.jpg,neu,NaN,NaN
15_morph1.jpg,neu,1,2.275714
15_morph3.jpg,hap40,NaN,NaN
12_morph1.jpg,neu,1,1.334991
12_morph5.jpg,hap80,NaN,NaN
