Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,1.955751
13_morph5.jpg,ang80,1,1.373198
33_morph2.jpg,ang20,0,1.474186
13_morph1.jpg,neu,1,1.587152
13_morph2.jpg,ang20,0,1.847806
33_morph6.jpg,ang100,1,1.673011
33_morph2.jpg,ang20,1,1.634710
13_morph4.jpg,ang60,1,1.781458
33_morph6.jpg,ang100,0,1.403723
13_morph3.jpg,ang40,NaN,NaN
13_morph2.jpg,ang20,1,1.676597
33_morph1.jpg,neu,1,0.859762
13_morph5.jpg,ang80,NaN,NaN
33_morph3.jpg,ang40,1,1.292885
33_morph4.jpg,ang60,NaN,0.011875
13_morph4.jpg,ang60,NaN,NaN
33_morph2.jpg,ang20,0,1.285496
33_morph3.jpg,ang40,0,2.663016
33_morph6.jpg,ang100,1,0.967096
13_morph2.jpg,ang20,1,2.441378
33_morph1.jpg,neu,0,1.467844
13_morph4.jpg,ang60,0,0.996000
13_morph3.jpg,ang40,0,1.799121
13_morph5.jpg,ang80,1,2.855512
33_morph6.jpg,ang100,1,2.103599
13_morph1.jpg,neu,1,0.736999
33_morph5.jpg,ang80,1,2.359285
13_morph3.jpg,ang40,0,0.985593
33_morph3.jpg,ang40,1,1.519840
33_morph5.jpg,ang80,1,1.048282
13_morph6.jpg,ang100,0,0.835419
13_morph3.jpg,ang40,0,2.381690
33_morph5.jpg,ang80,1,1.440989
13_morph1.jpg,neu,1,0.784246
33_morph4.jpg,ang60,1,0.693913
33_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,0,0.886247
33_morph3.jpg,ang40,0,1.125229
13_morph1.jpg,neu,0,0.963450
33_morph2.jpg,ang20,0,1.276899
13_morph5.jpg,ang80,0,2.581544
33_morph6.jpg,ang100,1,0.816664
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
33_morph4.jpg,ang60,1,0.432089
13_morph4.jpg,ang60,0,2.394839
33_morph5.jpg,ang80,1,0.734722
13_morph2.jpg,ang20,0,1.879901
33_morph3.jpg,ang40,1,1.123687
13_morph6.jpg,ang100,0,1.302992
33_morph4.jpg,ang60,1,1.276847
33_morph1.jpg,neu,0,1.222734
13_morph3.jpg,ang40,0,0.830007
33_morph4.jpg,ang60,1,0.893434
13_morph5.jpg,ang80,0,0.958649
33_morph1.jpg,neu,0,0.546592
13_morph6.jpg,ang100,NaN,NaN
13_morph6.jpg,ang100,0,1.277232
13_morph1.jpg,neu,1,1.657569
33_morph5.jpg,ang80,1,2.241696
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,0,2.203685
15_morph2.jpg,hap20,0,1.459280
12_morph6.jpg,hap100,NaN,NaN
12_morph5.jpg,hap80,NaN,NaN
15_morph3.jpg,hap40,NaN,NaN
12_morph1.jpg,neu,NaN,NaN
15_morph6.jpg,hap100,NaN,NaN
15_morph6.jpg,hap100,NaN,1.356425
12_morph4.jpg,hap60,1,1.731532
15_morph6.jpg,hap100,0,0.770726
15_morph5.jpg,hap80,1,2.872874
12_morph5.jpg,hap80,1,2.375927
15_morph4.jpg,hap60,1,1.886874
12_morph1.jpg,neu,1,1.359365
15_morph5.jpg,hap80,NaN,NaN
12_morph3.jpg,hap40,1,2.800696
15_morph5.jpg,hap80,0,1.157589
15_morph2.jpg,hap20,1,0.761060
12_morph2.jpg,hap20,0,1.637774
15_morph3.jpg,hap40,NaN,NaN
12_morph3.jpg,hap40,0,1.169441
12_morph6.jpg,hap100,0,1.633386
15_morph2.jpg,hap20,NaN,NaN
15_morph4.jpg,hap60,NaN,NaN
12_morph4.jpg,hap60,1,2.233375
12_morph3.jpg,hap40,1,1.261869
15_morph1.jpg,neu,1,1.789070
12_morph2.jpg,hap20,0,2.850337
12_morph3.jpg,hap40,1,2.496070
15_morph4.jpg,hap60,1,1.935975
15_morph4.jpg,hap60,1,1.139961
12_morph2.jpg,hap20,0,1.622059
15_morph5.jpg,hap80,NaN,NaN
12_morph6.jpg,hap100,NaN,NaN
15_morph6.jpg,hap100,1,1.622545
12_morph6.jpg,hap100,NaN,NaN
15_morph1.jpg,neu,NaN,0.307560
15_morph1.jpg,neu,1,0.898042
12_morph5.jpg,hap80,1,0.693491
15_morph4.jpg,hap60,0,0.562234
12_morph6.jpg,hap100,1,0.866605
12_morph4.jpg,hap60,1,2.015017
12_morph4.jpg,hap60,1,0.980596
12_morph1.jpg,neu,1,1.671870
15_morph2.jpg,hap20,0,2.987399
15_morph3.jpg,hap40,1,1.138369
15_morph6.jpg,hap100,1,1.725408
15_morph3.jpg,hap40,NaN,NaN
15_morph2.jpg,hap20,0,1.410440
12_morph3.jpg,hap40,1,1.395951
15_morph5.jpg,hap80,1,2.017563
12_morph5.jpg,hap80,1,1.466726
12_morph2.jpg,hap20,1,1.317252
12_morph2.jpg,hap20,0,2.391038
15_morph1.jpg,neu,1,2.550118
15_morph1.jpg,neu,1,1.101147
15_morph3.jpg,hap40,0,0.636574
12_morph1.jpg,neu,0,1.090625
12_morph5.jpg,hap80,NaN,NaN
