Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
13_morph1.jpg,neu,1,0.326312
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
13_morph4.jpg,ang60,1,2.719977
33_morph6.jpg,ang100,NaN,NaN
13_morph3.jpg,ang40,1,2.723960
13_morph2.jpg,ang20,1,1.814516
33_morph1.jpg,neu,0,2.266551
13_morph5.jpg,ang80,1,1.472374
33_morph3.jpg,ang40,1,0.975515
33_morph4.jpg,ang60,1,0.849169
13_morph4.jpg,ang60,1,0.775831
33_morph2.jpg,ang20,1,0.919915
33_morph3.jpg,ang40,0,2.128990
33_morph6.jpg,ang100,NaN,NaN
13_morph2.jpg,ang20,1,2.961570
33_morph1.jpg,neu,NaN,NaN
13_morph4.jpg,ang60,1,2.074039
13_morph3.jpg,ang40,1,1.094996
13_morph5.jpg,ang80,1,1.398035
33_morph6.jpg,ang100,1,1.256784
13_morph1.jpg,neu,1,1.931111
33_morph5.jpg,ang80,1,1.467506
13_morph3.jpg,ang40,1,2.034879
33_morph3.jpg,ang40,0,1.429199
33_morph5.jpg,ang80,1,1.605691
13_morph6.jpg,ang100,1,1.623361
13_morph3.jpg,ang40,1,1.073889
33_morph5.jpg,ang80,1,1.282369
13_morph1.jpg,neu,0,0.747845
33_morph4.jpg,ang60,1,0.796741
33_morph1.jpg,neu,1,1.327346
13_morph2.jpg,ang20,NaN,NaN
33_morph3.jpg,ang40,0,1.315606
13_morph1.jpg,neu,1,2.393053
33_morph2.jpg,ang20,0,1.342675
13_morph5.jpg,ang80,1,1.471446
33_morph6.jpg,ang100,1,2.817929
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
33_morph4.jpg,ang60,NaN,NaN
13_morph4.jpg,ang60,0,1.808825
33_morph5.jpg,ang80,0,0.838924
13_morph2.jpg,ang20,0,0.627588
33_morph3.jpg,ang40,0,0.746727
13_morph6.jpg,ang100,1,1.436773
33_morph4.jpg,ang60,0,1.650903
33_morph1.jpg,neu,1,1.782625
13_morph3.jpg,ang40,0,1.465379
33_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph1.jpg,neu,NaN,NaN
13_morph6.jpg,ang100,NaN,NaN
13_morph6.jpg,ang100,0,2.955990
13_morph1.jpg,neu,1,1.722958
33_morph5.jpg,ang80,0,1.138577
12_morph4.jpg,hap60,0,1.388862
12_morph1.jpg,neu,0,1.617677
15_morph2.jpg,hap20,NaN,NaN
12_morph6.jpg,hap100,0,1.640432
12_morph5.jpg,hap80,0,1.030918
15_morph3.jpg,hap40,0,1.419619
12_morph1.jpg,neu,1,1.401315
15_morph6.jpg,hap100,0,1.184441
15_morph6.jpg,hap100,0,0.974258
12_morph4.jpg,hap60,0,0.791351
15_morph6.jpg,hap100,0,0.698247
15_morph5.jpg,hap80,0,0.587511
12_morph5.jpg,hap80,0,1.358056
15_morph4.jpg,hap60,0,0.750614
12_morph1.jpg,neu,1,0.818511
15_morph5.jpg,hap80,0,2.588397
12_morph3.jpg,hap40,0,2.240063
15_morph5.jpg,hap80,0,1.348081
15_morph2.jpg,hap20,1,2.122609
12_morph2.jpg,hap20,1,1.874806
15_morph3.jpg,hap40,0,1.319457
12_morph3.jpg,hap40,1,2.963856
12_morph6.jpg,hap100,0,1.354785
15_morph2.jpg,hap20,1,1.477133
15_morph4.jpg,hap60,0,1.325623
12_morph4.jpg,hap60,0,1.856310
12_morph3.jpg,hap40,NaN,NaN
15_morph1.jpg,neu,NaN,NaN
12_morph2.jpg,hap20,0,1.453616
12_morph3.jpg,hap40,0,1.043603
15_morph4.jpg,hap60,0,0.819042
15_morph4.jpg,hap60,0,1.355923
12_morph2.jpg,hap20,0,0.102389
15_morph5.jpg,hap80,0,0.953259
12_morph6.jpg,hap100,0,0.983620
15_morph6.jpg,hap100,0,0.790438
12_morph6.jpg,hap100,0,1.008793
15_morph1.jpg,neu,0,1.901311
15_morph1.jpg,neu,0,2.649065
12_morph5.jpg,hap80,0,1.189167
15_morph4.jpg,hap60,1,0.918570
12_morph6.jpg,hap100,0,0.941686
12_morph4.jpg,hap60,0,1.114003
12_morph4.jpg,hap60,0,1.997866
12_morph1.jpg,neu,1,2.011917
15_morph2.jpg,hap20,0,1.479840
15_morph3.jpg,hap40,0,1.860484
15_morph6.jpg,hap100,0,1.390731
15_morph3.jpg,hap40,1,1.216987
15_morph2.jpg,hap20,0,1.256542
12_morph3.jpg,hap40,1,1.533632
15_morph5.jpg,hap80,1,1.047722
12_morph5.jpg,hap80,1,1.259321
12_morph2.jpg,hap20,0,1.795226
12_morph2.jpg,hap20,0,2.612817
15_morph1.jpg,neu,1,1.106734
15_morph1.jpg,neu,1,0.916783
15_morph3.jpg,hap40,0,0.763046
12_morph1.jpg,neu,NaN,NaN
12_morph5.jpg,hap80,1,1.167512
