Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph2.jpg,ang20,0,2.598545
13_morph1.jpg,neu,1,2.655772
13_morph2.jpg,ang20,0,1.891270
33_morph6.jpg,ang100,1,1.009683
33_morph2.jpg,ang20,0,1.110899
13_morph4.jpg,ang60,0,1.314637
33_morph6.jpg,ang100,1,1.528102
13_morph3.jpg,ang40,0,2.153496
13_morph2.jpg,ang20,1,1.234518
33_morph1.jpg,neu,1,1.592077
13_morph5.jpg,ang80,1,2.003291
33_morph3.jpg,ang40,0,0.947242
33_morph4.jpg,ang60,1,2.685517
13_morph4.jpg,ang60,1,1.794222
33_morph2.jpg,ang20,0,1.526437
33_morph3.jpg,ang40,0,2.652618
33_morph6.jpg,ang100,1,1.362904
13_morph2.jpg,ang20,NaN,NaN
33_morph1.jpg,neu,0,1.197398
13_morph4.jpg,ang60,1,2.303956
13_morph3.jpg,ang40,0,1.402644
13_morph5.jpg,ang80,1,2.032094
33_morph6.jpg,ang100,1,1.716175
13_morph1.jpg,neu,1,1.060475
33_morph5.jpg,ang80,1,1.444366
13_morph3.jpg,ang40,0,1.525173
33_morph3.jpg,ang40,1,1.560314
33_morph5.jpg,ang80,1,1.546667
13_morph6.jpg,ang100,0,1.489560
13_morph3.jpg,ang40,0,1.616789
33_morph5.jpg,ang80,1,1.161176
13_morph1.jpg,neu,1,1.311851
33_morph4.jpg,ang60,1,0.904708
33_morph1.jpg,neu,1,1.311487
13_morph2.jpg,ang20,0,2.060643
33_morph3.jpg,ang40,1,1.896224
13_morph1.jpg,neu,1,2.525961
33_morph2.jpg,ang20,0,1.905719
13_morph5.jpg,ang80,0,1.459033
33_morph6.jpg,ang100,1,1.947339
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,0,1.325830
33_morph4.jpg,ang60,1,2.087783
13_morph4.jpg,ang60,0,1.551090
33_morph5.jpg,ang80,1,1.423156
13_morph2.jpg,ang20,0,1.774669
33_morph3.jpg,ang40,0,2.223787
13_morph6.jpg,ang100,1,1.101866
33_morph4.jpg,ang60,0,2.064545
33_morph1.jpg,neu,1,1.809668
13_morph3.jpg,ang40,NaN,NaN
33_morph4.jpg,ang60,1,1.463148
13_morph5.jpg,ang80,0,2.583432
33_morph1.jpg,neu,1,1.417454
13_morph6.jpg,ang100,1,1.476935
13_morph6.jpg,ang100,1,1.330625
13_morph1.jpg,neu,1,0.961560
33_morph5.jpg,ang80,NaN,NaN
12_morph4.jpg,hap60,0,2.204175
12_morph1.jpg,neu,1,2.362331
15_morph2.jpg,hap20,0,1.198509
12_morph6.jpg,hap100,NaN,NaN
12_morph5.jpg,hap80,1,2.592359
15_morph3.jpg,hap40,0,1.828522
12_morph1.jpg,neu,1,1.238652
15_morph6.jpg,hap100,1,1.124123
15_morph6.jpg,hap100,1,1.717176
12_morph4.jpg,hap60,1,1.949576
15_morph6.jpg,hap100,1,1.250509
15_morph5.jpg,hap80,1,1.539435
12_morph5.jpg,hap80,1,1.240322
15_morph4.jpg,hap60,1,1.126020
12_morph1.jpg,neu,1,0.903202
15_morph5.jpg,hap80,1,1.453310
12_morph3.jpg,hap40,0,1.254344
15_morph5.jpg,hap80,NaN,NaN
15_morph2.jpg,hap20,1,1.692268
12_morph2.jpg,hap20,1,1.482688
15_morph3.jpg,hap40,1,1.844704
12_morph3.jpg,hap40,0,1.910492
12_morph6.jpg,hap100,1,1.132521
15_morph2.jpg,hap20,0,0.788013
15_morph4.jpg,hap60,1,1.031014
12_morph4.jpg,hap60,0,1.018909
12_morph3.jpg,hap40,1,1.289656
15_morph1.jpg,neu,1,1.625422
12_morph2.jpg,hap20,1,2.425287
12_morph3.jpg,hap40,0,0.570946
15_morph4.jpg,hap60,1,1.145853
15_morph4.jpg,hap60,1,1.568086
12_morph2.jpg,hap20,0,1.227711
15_morph5.jpg,hap80,1,2.183283
12_morph6.jpg,hap100,1,1.672088
15_morph6.jpg,hap100,1,1.244102
12_morph6.jpg,hap100,1,1.242984
15_morph1.jpg,neu,1,1.354624
15_morph1.jpg,neu,1,1.781075
12_morph5.jpg,hap80,1,1.907166
15_morph4.jpg,hap60,1,1.933624
12_morph6.jpg,hap100,1,2.096356
12_morph4.jpg,hap60,NaN,NaN
12_morph4.jpg,hap60,0,1.941222
12_morph1.jpg,neu,1,1.807591
15_morph2.jpg,hap20,0,1.293185
15_morph3.jpg,hap40,0,1.526613
15_morph6.jpg,hap100,1,0.754159
15_morph3.jpg,hap40,1,1.923418
15_morph2.jpg,hap20,0,1.830283
12_morph3.jpg,hap40,0,1.238026
15_morph5.jpg,hap80,0,1.457424
12_morph5.jpg,hap80,1,2.564271
12_morph2.jpg,hap20,NaN,NaN
12_morph2.jpg,hap20,0,1.104831
15_morph1.jpg,neu,1,0.886403
15_morph1.jpg,neu,1,0.929931
15_morph3.jpg,hap40,1,1.219451
12_morph1.jpg,neu,1,1.208693
12_morph5.jpg,hap80,1,2.750649
