Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,0,1.380708
13_morph5.jpg,ang80,1,2.083585
33_morph2.jpg,ang20,NaN,NaN
13_morph1.jpg,neu,1,2.202093
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,1,1.637358
33_morph2.jpg,ang20,0,1.505780
13_morph4.jpg,ang60,1,1.649275
33_morph6.jpg,ang100,1,2.627821
13_morph3.jpg,ang40,1,2.501492
13_morph2.jpg,ang20,1,1.526108
33_morph1.jpg,neu,1,1.073146
13_morph5.jpg,ang80,1,0.978723
33_morph3.jpg,ang40,0,1.036160
33_morph4.jpg,ang60,0,1.233434
13_morph4.jpg,ang60,0,2.650142
33_morph2.jpg,ang20,0,0.860362
33_morph3.jpg,ang40,0,0.695411
33_morph6.jpg,ang100,1,1.866655
13_morph2.jpg,ang20,1,1.597340
33_morph1.jpg,neu,1,1.125200
13_morph4.jpg,ang60,1,1.166343
13_morph3.jpg,ang40,0,2.658334
13_morph5.jpg,ang80,1,1.134315
33_morph6.jpg,ang100,0,0.945771
13_morph1.jpg,neu,1,1.728152
33_morph5.jpg,ang80,0,0.933741
13_morph3.jpg,ang40,1,2.041274
33_morph3.jpg,ang40,0,1.253045
33_morph5.jpg,ang80,0,0.916619
13_morph6.jpg,ang100,NaN,NaN
13_morph3.jpg,ang40,1,1.702722
33_morph5.jpg,ang80,0,0.931062
13_morph1.jpg,neu,1,2.862473
33_morph4.jpg,ang60,0,0.905167
33_morph1.jpg,neu,1,0.734216
13_morph2.jpg,ang20,1,1.607110
33_morph3.jpg,ang40,0,1.991669
13_morph1.jpg,neu,0,0.922458
33_morph2.jpg,ang20,0,0.944775
13_morph5.jpg,ang80,1,1.391199
33_morph6.jpg,ang100,1,1.878329
13_morph6.jpg,ang100,1,1.563877
33_morph2.jpg,ang20,0,1.466061
33_morph4.jpg,ang60,0,0.670623
13_morph4.jpg,ang60,1,1.446122
33_morph5.jpg,ang80,0,0.761275
13_morph2.jpg,ang20,1,2.110687
33_morph3.jpg,ang40,0,0.811854
13_morph6.jpg,ang100,1,1.060316
33_morph4.jpg,ang60,0,1.119981
33_morph1.jpg,neu,1,1.175502
13_morph3.jpg,ang40,1,0.922845
33_morph4.jpg,ang60,0,0.583567
13_morph5.jpg,ang80,1,0.831976
33_morph1.jpg,neu,1,0.787439
13_morph6.jpg,ang100,1,0.583457
13_morph6.jpg,ang100,0,0.320674
13_morph1.jpg,neu,1,2.386226
33_morph5.jpg,ang80,1,0.548430
12_morph4.jpg,hap60,1,1.547765
12_morph1.jpg,neu,1,0.477289
15_morph2.jpg,hap20,0,2.136405
12_morph6.jpg,hap100,1,0.713161
12_morph5.jpg,hap80,1,0.636569
15_morph3.jpg,hap40,1,1.101306
12_morph1.jpg,neu,1,1.117033
15_morph6.jpg,hap100,1,0.635122
15_morph6.jpg,hap100,1,0.820359
12_morph4.jpg,hap60,1,0.629775
15_morph6.jpg,hap100,1,0.598067
15_morph5.jpg,hap80,1,0.473306
12_morph5.jpg,hap80,1,0.579486
15_morph4.jpg,hap60,1,0.538454
12_morph1.jpg,neu,1,0.905709
15_morph5.jpg,hap80,1,0.480794
12_morph3.jpg,hap40,1,0.761539
15_morph5.jpg,hap80,1,0.558669
15_morph2.jpg,hap20,0,0.947478
12_morph2.jpg,hap20,0,1.010071
15_morph3.jpg,hap40,1,1.596696
12_morph3.jpg,hap40,1,1.365347
12_morph6.jpg,hap100,1,0.840341
15_morph2.jpg,hap20,0,1.109392
15_morph4.jpg,hap60,1,0.565692
12_morph4.jpg,hap60,0,0.456699
12_morph3.jpg,hap40,1,1.374027
15_morph1.jpg,neu,1,1.229315
12_morph2.jpg,hap20,NaN,NaN
12_morph3.jpg,hap40,1,1.370774
15_morph4.jpg,hap60,1,0.927729
15_morph4.jpg,hap60,1,0.519872
12_morph2.jpg,hap20,0,0.694217
15_morph5.jpg,hap80,1,0.828989
12_morph6.jpg,hap100,1,0.953525
15_morph6.jpg,hap100,1,0.665935
12_morph6.jpg,hap100,1,0.648060
15_morph1.jpg,neu,1,1.037127
15_morph1.jpg,neu,1,0.962742
12_morph5.jpg,hap80,1,0.788765
15_morph4.jpg,hap60,1,0.838959
12_morph6.jpg,hap100,1,0.605970
12_morph4.jpg,hap60,1,0.728754
12_morph4.jpg,hap60,1,1.049816
12_morph1.jpg,neu,1,0.875167
15_morph2.jpg,hap20,0,1.329895
15_morph3.jpg,hap40,1,1.206892
15_morph6.jpg,hap100,0,0.659768
15_morph3.jpg,hap40,1,0.884308
15_morph2.jpg,hap20,0,0.690569
12_morph3.jpg,hap40,1,0.591627
15_morph5.jpg,hap80,1,0.544462
12_morph5.jpg,hap80,1,0.647795
12_morph2.jpg,hap20,0,0.546860
12_morph2.jpg,hap20,1,0.497611
15_morph1.jpg,neu,1,1.367063
15_morph1.jpg,neu,1,1.514986
15_morph3.jpg,hap40,1,0.920069
12_morph1.jpg,neu,1,1.245297
12_morph5.jpg,hap80,1,0.949609
