Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,0,2.477808
13_morph5.jpg,ang80,0,1.641285
33_morph2.jpg,ang20,0,1.473103
13_morph1.jpg,neu,1,1.285551
13_morph2.jpg,ang20,0,0.771331
33_morph6.jpg,ang100,1,1.110936
33_morph2.jpg,ang20,1,1.757490
13_morph4.jpg,ang60,0,1.762710
33_morph6.jpg,ang100,1,1.834283
13_morph3.jpg,ang40,1,1.757966
13_morph2.jpg,ang20,0,1.348543
33_morph1.jpg,neu,1,1.830721
13_morph5.jpg,ang80,0,1.715681
33_morph3.jpg,ang40,0,1.696694
33_morph4.jpg,ang60,1,1.592601
13_morph4.jpg,ang60,0,1.517328
33_morph2.jpg,ang20,0,1.670223
33_morph3.jpg,ang40,0,1.456538
33_morph6.jpg,ang100,1,1.458101
13_morph2.jpg,ang20,0,1.915008
33_morph1.jpg,neu,1,1.448206
13_morph4.jpg,ang60,0,2.445600
13_morph3.jpg,ang40,0,2.254988
13_morph5.jpg,ang80,0,1.062664
33_morph6.jpg,ang100,1,1.138445
13_morph1.jpg,neu,1,1.000397
33_morph5.jpg,ang80,1,1.093150
13_morph3.jpg,ang40,0,0.826766
33_morph3.jpg,ang40,0,1.260544
33_morph5.jpg,ang80,0,0.007151
13_morph6.jpg,ang100,NaN,NaN
13_morph3.jpg,ang40,0,2.321397
33_morph5.jpg,ang80,1,1.057127
13_morph1.jpg,neu,1,0.929252
33_morph4.jpg,ang60,1,1.158208
33_morph1.jpg,neu,1,1.498215
13_morph2.jpg,ang20,0,0.919074
33_morph3.jpg,ang40,0,1.778069
13_morph1.jpg,neu,1,1.560053
33_morph2.jpg,ang20,0,2.166031
13_morph5.jpg,ang80,NaN,NaN
33_morph6.jpg,ang100,1,1.866549
13_morph6.jpg,ang100,0,2.996565
33_morph2.jpg,ang20,0,1.819882
33_morph4.jpg,ang60,0,1.885546
13_morph4.jpg,ang60,NaN,NaN
33_morph5.jpg,ang80,1,2.034817
13_morph2.jpg,ang20,0,2.083261
33_morph3.jpg,ang40,0,1.902097
13_morph6.jpg,ang100,0,2.272393
33_morph4.jpg,ang60,0,2.412240
33_morph1.jpg,neu,NaN,NaN
13_morph3.jpg,ang40,0,1.146517
33_morph4.jpg,ang60,0,2.284797
13_morph5.jpg,ang80,NaN,NaN
33_morph1.jpg,neu,1,2.116622
13_morph6.jpg,ang100,NaN,NaN
13_morph6.jpg,ang100,0,2.354693
13_morph1.jpg,neu,1,2.609763
33_morph5.jpg,ang80,NaN,NaN
12_morph4.jpg,hap60,0,1.267831
12_morph1.jpg,neu,0,1.453987
15_morph2.jpg,hap20,1,1.405496
12_morph6.jpg,hap100,0,0.876331
12_morph5.jpg,hap80,0,1.302218
15_morph3.jpg,hap40,0,1.191883
12_morph1.jpg,neu,0,1.199081
15_morph6.jpg,hap100,0,0.836535
15_morph6.jpg,hap100,0,1.220073
12_morph4.jpg,hap60,0,1.165885
15_morph6.jpg,hap100,0,0.799537
15_morph5.jpg,hap80,0,1.050329
12_morph5.jpg,hap80,0,0.637885
15_morph4.jpg,hap60,0,0.571184
12_morph1.jpg,neu,0,1.522060
15_morph5.jpg,hap80,0,1.473896
12_morph3.jpg,hap40,0,1.242598
15_morph5.jpg,hap80,0,0.667902
15_morph2.jpg,hap20,1,1.598832
12_morph2.jpg,hap20,1,1.468181
15_morph3.jpg,hap40,0,1.293814
12_morph3.jpg,hap40,0,1.089987
12_morph6.jpg,hap100,0,1.066903
15_morph2.jpg,hap20,1,1.326016
15_morph4.jpg,hap60,0,1.948458
12_morph4.jpg,hap60,0,1.212354
12_morph3.jpg,hap40,0,0.793557
15_morph1.jpg,neu,0,1.138033
12_morph2.jpg,hap20,0,2.171599
12_morph3.jpg,hap40,0,1.112483
15_morph4.jpg,hap60,0,0.611312
15_morph4.jpg,hap60,0,0.776412
12_morph2.jpg,hap20,0,1.537852
15_morph5.jpg,hap80,0,1.125996
12_morph6.jpg,hap100,0,1.150721
15_morph6.jpg,hap100,0,1.123003
12_morph6.jpg,hap100,0,0.734281
15_morph1.jpg,neu,0,1.303766
15_morph1.jpg,neu,0,1.334804
12_morph5.jpg,hap80,0,1.693174
15_morph4.jpg,hap60,0,1.163383
12_morph6.jpg,hap100,0,2.116922
12_morph4.jpg,hap60,0,1.790570
12_morph4.jpg,hap60,0,1.488194
12_morph1.jpg,neu,1,1.929722
15_morph2.jpg,hap20,NaN,NaN
15_morph3.jpg,hap40,1,1.845220
15_morph6.jpg,hap100,1,0.872257
15_morph3.jpg,hap40,1,1.093567
15_morph2.jpg,hap20,0,1.278513
12_morph3.jpg,hap40,NaN,NaN
15_morph5.jpg,hap80,NaN,NaN
12_morph5.jpg,hap80,1,1.412108
12_morph2.jpg,hap20,1,1.592490
12_morph2.jpg,hap20,1,1.885375
15_morph1.jpg,neu,1,2.458839
15_morph1.jpg,neu,1,1.583045
15_morph3.jpg,hap40,1,1.273929
12_morph1.jpg,neu,1,1.779112
12_morph5.jpg,hap80,1,2.956557
