Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph2.jpg,ang20,0,1.774580
13_morph1.jpg,neu,1,1.255031
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,1,2.880989
33_morph2.jpg,ang20,0,2.030568
13_morph4.jpg,ang60,NaN,NaN
33_morph6.jpg,ang100,1,2.182525
13_morph3.jpg,ang40,0,2.046752
13_morph2.jpg,ang20,NaN,NaN
33_morph1.jpg,neu,1,2.588612
13_morph5.jpg,ang80,1,2.045687
33_morph3.jpg,ang40,0,2.882430
33_morph4.jpg,ang60,1,1.208261
13_morph4.jpg,ang60,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
33_morph3.jpg,ang40,0,0.007116
33_morph6.jpg,ang100,1,2.394389
13_morph2.jpg,ang20,1,1.990963
33_morph1.jpg,neu,NaN,NaN
13_morph4.jpg,ang60,0,0.940711
13_morph3.jpg,ang40,NaN,NaN
13_morph5.jpg,ang80,1,2.025660
33_morph6.jpg,ang100,1,1.888792
13_morph1.jpg,neu,1,0.917883
33_morph5.jpg,ang80,1,1.526055
13_morph3.jpg,ang40,1,2.553834
33_morph3.jpg,ang40,NaN,NaN
33_morph5.jpg,ang80,0,0.559743
13_morph6.jpg,ang100,1,2.865399
13_morph3.jpg,ang40,NaN,NaN
33_morph5.jpg,ang80,NaN,NaN
13_morph1.jpg,neu,1,2.413815
33_morph4.jpg,ang60,NaN,NaN
33_morph1.jpg,neu,0,0.006992
13_morph2.jpg,ang20,0,1.707334
33_morph3.jpg,ang40,NaN,NaN
13_morph1.jpg,neu,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph6.jpg,ang100,0,1.401537
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,NaN,NaN
33_morph4.jpg,ang60,1,1.845688
13_morph4.jpg,ang60,1,1.748197
33_morph5.jpg,ang80,0,0.680131
13_morph2.jpg,ang20,0,1.258501
33_morph3.jpg,ang40,0,1.124218
13_morph6.jpg,ang100,0,2.738052
33_morph4.jpg,ang60,NaN,NaN
33_morph1.jpg,neu,0,0.272200
13_morph3.jpg,ang40,NaN,NaN
33_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,1,2.603107
33_morph1.jpg,neu,1,1.554918
13_morph6.jpg,ang100,1,0.768852
13_morph6.jpg,ang100,0,0.745411
13_morph1.jpg,neu,1,1.380769
33_morph5.jpg,ang80,NaN,NaN
12_morph4.jpg,hap60,0,2.539508
12_morph1.jpg,neu,1,1.754673
15_morph2.jpg,hap20,0,1.319328
12_morph6.jpg,hap100,0,2.068227
12_morph5.jpg,hap80,NaN,NaN
15_morph3.jpg,hap40,1,0.160931
12_morph1.jpg,neu,1,1.230116
15_morph6.jpg,hap100,1,2.311476
15_morph6.jpg,hap100,1,1.899045
12_morph4.jpg,hap60,1,1.799529
15_morph6.jpg,hap100,0,1.508324
15_morph5.jpg,hap80,0,1.996322
12_morph5.jpg,hap80,1,2.291557
15_morph4.jpg,hap60,1,0.599568
12_morph1.jpg,neu,1,1.334790
15_morph5.jpg,hap80,1,1.830119
12_morph3.jpg,hap40,NaN,NaN
15_morph5.jpg,hap80,1,2.098875
15_morph2.jpg,hap20,0,2.392507
12_morph2.jpg,hap20,NaN,NaN
15_morph3.jpg,hap40,NaN,NaN
12_morph3.jpg,hap40,0,2.785489
12_morph6.jpg,hap100,1,2.561350
15_morph2.jpg,hap20,NaN,NaN
15_morph4.jpg,hap60,0,0.007026
12_morph4.jpg,hap60,0,2.151428
12_morph3.jpg,hap40,0,0.265295
15_morph1.jpg,neu,1,2.102072
12_morph2.jpg,hap20,0,0.534855
12_morph3.jpg,hap40,NaN,NaN
15_morph4.jpg,hap60,NaN,NaN
15_morph4.jpg,hap60,0,1.606141
12_morph2.jpg,hap20,0,2.818495
15_morph5.jpg,hap80,0,0.006972
12_morph6.jpg,hap100,1,1.584157
15_morph6.jpg,hap100,0,2.284030
12_morph6.jpg,hap100,1,0.623583
15_morph1.jpg,neu,1,2.045845
15_morph1.jpg,neu,NaN,NaN
12_morph5.jpg,hap80,1,0.129705
15_morph4.jpg,hap60,NaN,NaN
12_morph6.jpg,hap100,NaN,NaN
12_morph4.jpg,hap60,NaN,NaN
12_morph4.jpg,hap60,1,0.396663
12_morph1.jpg,neu,0,0.006879
15_morph2.jpg,hap20,NaN,NaN
15_morph3.jpg,hap40,0,2.569167
15_morph6.jpg,hap100,NaN,NaN
15_morph3.jpg,hap40,1,0.685171
15_morph2.jpg,hap20,NaN,NaN
12_morph3.jpg,hap40,0,0.120594
15_morph5.jpg,hap80,0,0.006753
12_morph5.jpg,hap80,1,2.198533
12_morph2.jpg,hap20,1,0.007119
12_morph2.jpg,hap20,1,0.006810
15_morph1.jpg,neu,0,0.006591
15_morph1.jpg,neu,1,2.733326
15_morph3.jpg,hap40,0,0.765549
12_morph1.jpg,neu,1,1.201447
12_morph5.jpg,hap80,1,1.766806
