Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,0,1.689590
33_morph2.jpg,ang20,1,1.197223
13_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,1,0.717849
33_morph2.jpg,ang20,1,1.273958
13_morph4.jpg,ang60,1,0.979268
33_morph6.jpg,ang100,1,0.744441
13_morph3.jpg,ang40,1,1.711139
13_morph2.jpg,ang20,0,1.728370
33_morph1.jpg,neu,0,1.820967
13_morph5.jpg,ang80,1,1.051315
33_morph3.jpg,ang40,1,1.645693
33_morph4.jpg,ang60,1,1.053903
13_morph4.jpg,ang60,1,0.881578
33_morph2.jpg,ang20,1,0.731706
33_morph3.jpg,ang40,1,0.741408
33_morph6.jpg,ang100,1,0.923214
13_morph2.jpg,ang20,0,1.431367
33_morph1.jpg,neu,0,0.906584
13_morph4.jpg,ang60,1,0.931004
13_morph3.jpg,ang40,1,0.818407
13_morph5.jpg,ang80,1,0.659008
33_morph6.jpg,ang100,1,1.372442
13_morph1.jpg,neu,NaN,NaN
33_morph5.jpg,ang80,1,1.602515
13_morph3.jpg,ang40,1,2.054797
33_morph3.jpg,ang40,1,2.393903
33_morph5.jpg,ang80,1,2.647252
13_morph6.jpg,ang100,1,2.894995
13_morph3.jpg,ang40,1,0.860668
33_morph5.jpg,ang80,1,0.450127
13_morph1.jpg,neu,0,0.373832
33_morph4.jpg,ang60,1,0.218467
33_morph1.jpg,neu,0,0.481339
13_morph2.jpg,ang20,0,1.761696
33_morph3.jpg,ang40,0,0.648787
13_morph1.jpg,neu,1,0.506815
33_morph2.jpg,ang20,0,0.597038
13_morph5.jpg,ang80,1,1.697672
33_morph6.jpg,ang100,1,1.137491
13_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,1,1.563306
33_morph4.jpg,ang60,1,0.868831
13_morph4.jpg,ang60,1,0.754979
33_morph5.jpg,ang80,1,0.885099
13_morph2.jpg,ang20,1,0.162837
33_morph3.jpg,ang40,1,1.387745
13_morph6.jpg,ang100,1,0.811167
33_morph4.jpg,ang60,1,0.954924
33_morph1.jpg,neu,0,0.693859
13_morph3.jpg,ang40,1,0.551858
33_morph4.jpg,ang60,1,0.665000
13_morph5.jpg,ang80,1,0.620890
33_morph1.jpg,neu,0,0.527403
13_morph6.jpg,ang100,1,0.609205
13_morph6.jpg,ang100,1,0.631671
13_morph1.jpg,neu,0,0.523264
33_morph5.jpg,ang80,1,0.305187
12_morph4.jpg,hap60,0,2.784921
12_morph1.jpg,neu,0,1.688196
15_morph2.jpg,hap20,0,1.455693
12_morph6.jpg,hap100,0,1.003538
12_morph5.jpg,hap80,0,0.912001
15_morph3.jpg,hap40,0,1.047639
12_morph1.jpg,neu,0,1.731046
15_morph6.jpg,hap100,0,1.344667
15_morph6.jpg,hap100,0,1.475882
12_morph4.jpg,hap60,0,1.091623
15_morph6.jpg,hap100,0,0.814178
15_morph5.jpg,hap80,0,0.891200
12_morph5.jpg,hap80,0,1.176790
15_morph4.jpg,hap60,0,1.036354
12_morph1.jpg,neu,0,2.184495
15_morph5.jpg,hap80,0,1.510490
12_morph3.jpg,hap40,1,1.264579
15_morph5.jpg,hap80,0,1.129628
15_morph2.jpg,hap20,1,0.186584
12_morph2.jpg,hap20,0,1.884644
15_morph3.jpg,hap40,1,2.037385
12_morph3.jpg,hap40,1,2.825810
12_morph6.jpg,hap100,0,1.138248
15_morph2.jpg,hap20,1,1.817529
15_morph4.jpg,hap60,0,1.551244
12_morph4.jpg,hap60,0,1.404739
12_morph3.jpg,hap40,1,1.938784
15_morph1.jpg,neu,0,1.383778
12_morph2.jpg,hap20,1,0.782688
12_morph3.jpg,hap40,1,1.538856
15_morph4.jpg,hap60,0,1.743150
15_morph4.jpg,hap60,0,1.006389
12_morph2.jpg,hap20,1,2.013159
15_morph5.jpg,hap80,0,1.618360
12_morph6.jpg,hap100,0,2.461126
15_morph6.jpg,hap100,0,1.224351
12_morph6.jpg,hap100,0,0.372998
15_morph1.jpg,neu,0,1.458266
15_morph1.jpg,neu,0,2.323888
12_morph5.jpg,hap80,0,1.414437
15_morph4.jpg,hap60,0,1.912490
12_morph6.jpg,hap100,0,1.533023
12_morph4.jpg,hap60,0,1.629122
12_morph4.jpg,hap60,0,1.276600
12_morph1.jpg,neu,1,1.480875
15_morph2.jpg,hap20,0,1.618397
15_morph3.jpg,hap40,1,2.789056
15_morph6.jpg,hap100,1,1.590037
15_morph3.jpg,hap40,1,0.995105
15_morph2.jpg,hap20,0,1.294919
12_morph3.jpg,hap40,0,2.162411
15_morph5.jpg,hap80,1,2.445928
12_morph5.jpg,hap80,1,1.667498
12_morph2.jpg,hap20,0,2.757831
12_morph2.jpg,hap20,0,1.565338
15_morph1.jpg,neu,1,2.084825
15_morph1.jpg,neu,1,2.680559
15_morph3.jpg,hap40,1,2.123892
12_morph1.jpg,neu,1,1.432486
12_morph5.jpg,hap80,1,1.134918
