Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,1.815342
13_morph5.jpg,ang80,1,0.889295
33_morph2.jpg,ang20,1,1.037014
13_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,0,0.963146
33_morph6.jpg,ang100,0,1.782770
33_morph2.jpg,ang20,0,2.292919
13_morph4.jpg,ang60,1,1.657702
33_morph6.jpg,ang100,1,0.984171
13_morph3.jpg,ang40,0,2.735881
13_morph2.jpg,ang20,0,1.725813
33_morph1.jpg,neu,1,1.913105
13_morph5.jpg,ang80,1,1.399470
33_morph3.jpg,ang40,1,2.308133
33_morph4.jpg,ang60,1,1.878300
13_morph4.jpg,ang60,1,1.649424
33_morph2.jpg,ang20,NaN,NaN
33_morph3.jpg,ang40,1,1.448898
33_morph6.jpg,ang100,1,2.056248
13_morph2.jpg,ang20,0,1.515877
33_morph1.jpg,neu,1,1.633540
13_morph4.jpg,ang60,0,1.160492
13_morph3.jpg,ang40,1,2.375829
13_morph5.jpg,ang80,1,1.193767
33_morph6.jpg,ang100,1,1.383840
13_morph1.jpg,neu,1,1.598413
33_morph5.jpg,ang80,1,2.196217
13_morph3.jpg,ang40,0,1.221459
33_morph3.jpg,ang40,0,1.503649
33_morph5.jpg,ang80,1,1.016981
13_morph6.jpg,ang100,0,1.233452
13_morph3.jpg,ang40,NaN,NaN
33_morph5.jpg,ang80,1,1.558803
13_morph1.jpg,neu,1,2.218896
33_morph4.jpg,ang60,1,1.533647
33_morph1.jpg,neu,1,1.240305
13_morph2.jpg,ang20,0,1.043858
33_morph3.jpg,ang40,1,1.958774
13_morph1.jpg,neu,1,1.276879
33_morph2.jpg,ang20,0,1.218121
13_morph5.jpg,ang80,1,1.241433
33_morph6.jpg,ang100,1,1.245969
13_morph6.jpg,ang100,1,1.321997
33_morph2.jpg,ang20,1,0.757159
33_morph4.jpg,ang60,1,2.917776
13_morph4.jpg,ang60,1,0.979050
33_morph5.jpg,ang80,1,2.543716
13_morph2.jpg,ang20,0,1.457819
33_morph3.jpg,ang40,0,2.806588
13_morph6.jpg,ang100,0,1.410974
33_morph4.jpg,ang60,NaN,NaN
33_morph1.jpg,neu,0,0.620372
13_morph3.jpg,ang40,NaN,NaN
33_morph4.jpg,ang60,0,2.840773
13_morph5.jpg,ang80,1,2.030228
33_morph1.jpg,neu,NaN,NaN
13_morph6.jpg,ang100,1,1.371604
13_morph6.jpg,ang100,NaN,NaN
13_morph1.jpg,neu,1,1.467194
33_morph5.jpg,ang80,1,2.041979
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,NaN,NaN
15_morph2.jpg,hap20,1,2.041766
12_morph6.jpg,hap100,1,1.455139
12_morph5.jpg,hap80,1,1.701135
15_morph3.jpg,hap40,1,2.045575
12_morph1.jpg,neu,1,1.708234
15_morph6.jpg,hap100,1,1.228409
15_morph6.jpg,hap100,1,2.583307
12_morph4.jpg,hap60,0,1.860210
15_morph6.jpg,hap100,1,1.790482
15_morph5.jpg,hap80,1,2.037013
12_morph5.jpg,hap80,1,0.006882
15_morph4.jpg,hap60,1,1.285749
12_morph1.jpg,neu,NaN,NaN
15_morph5.jpg,hap80,1,1.506478
12_morph3.jpg,hap40,0,2.368881
15_morph5.jpg,hap80,1,1.154560
15_morph2.jpg,hap20,NaN,NaN
12_morph2.jpg,hap20,0,1.136915
15_morph3.jpg,hap40,1,1.079353
12_morph3.jpg,hap40,0,1.692068
12_morph6.jpg,hap100,1,1.074110
15_morph2.jpg,hap20,0,1.362712
15_morph4.jpg,hap60,1,1.250294
12_morph4.jpg,hap60,0,1.435473
12_morph3.jpg,hap40,0,1.254955
15_morph1.jpg,neu,1,1.371725
12_morph2.jpg,hap20,0,2.802309
12_morph3.jpg,hap40,0,2.536764
15_morph4.jpg,hap60,1,1.618963
15_morph4.jpg,hap60,1,1.337515
12_morph2.jpg,hap20,0,1.248048
15_morph5.jpg,hap80,1,1.704032
12_morph6.jpg,hap100,NaN,NaN
15_morph6.jpg,hap100,1,0.965809
12_morph6.jpg,hap100,1,1.216959
15_morph1.jpg,neu,1,1.239528
15_morph1.jpg,neu,1,1.418802
12_morph5.jpg,hap80,0,1.389206
15_morph4.jpg,hap60,0,2.432574
12_morph6.jpg,hap100,NaN,NaN
12_morph4.jpg,hap60,0,2.113754
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,1,1.683508
15_morph2.jpg,hap20,NaN,NaN
15_morph3.jpg,hap40,1,1.822863
15_morph6.jpg,hap100,1,0.911688
15_morph3.jpg,hap40,1,2.052891
15_morph2.jpg,hap20,0,2.406448
12_morph3.jpg,hap40,NaN,NaN
15_morph5.jpg,hap80,1,1.286448
12_morph5.jpg,hap80,0,2.940100
12_morph2.jpg,hap20,1,2.243032
12_morph2.jpg,hap20,NaN,NaN
15_morph1.jpg,neu,NaN,NaN
15_morph1.jpg,neu,1,1.868839
15_morph3.jpg,hap40,1,1.687209
12_morph1.jpg,neu,1,1.825574
12_morph5.jpg,hap80,0,1.512399
