Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,1,2.029778
13_morph5.jpg,ang80,0,2.874194
33_morph2.jpg,ang20,0,2.277225
13_morph1.jpg,neu,1,1.510566
13_morph2.jpg,ang20,0,2.116147
33_morph6.jpg,ang100,1,1.162655
33_morph2.jpg,ang20,0,2.803378
13_morph4.jpg,ang60,0,2.092252
33_morph6.jpg,ang100,1,1.041632
13_morph3.jpg,ang40,0,1.438600
13_morph2.jpg,ang20,0,1.594133
33_morph1.jpg,neu,1,1.469306
13_morph5.jpg,ang80,NaN,NaN
33_morph3.jpg,ang40,1,2.640198
33_morph4.jpg,ang60,1,1.267132
13_morph4.jpg,ang60,1,2.219090
33_morph2.jpg,ang20,0,1.718191
33_morph3.jpg,ang40,0,1.333469
33_morph6.jpg,ang100,1,1.291444
13_morph2.jpg,ang20,0,1.794394
33_morph1.jpg,neu,1,1.964684
13_morph4.jpg,ang60,1,1.310661
13_morph3.jpg,ang40,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph6.jpg,ang100,1,2.362780
13_morph1.jpg,neu,1,1.584116
33_morph5.jpg,ang80,1,1.445000
13_morph3.jpg,ang40,0,1.430567
33_morph3.jpg,ang40,1,1.559984
33_morph5.jpg,ang80,0,1.116330
13_morph6.jpg,ang100,1,1.515283
13_morph3.jpg,ang40,0,1.383390
33_morph5.jpg,ang80,1,1.000255
13_morph1.jpg,neu,0,1.054742
33_morph4.jpg,ang60,1,1.996005
33_morph1.jpg,neu,1,1.360314
13_morph2.jpg,ang20,0,1.466994
33_morph3.jpg,ang40,0,2.102842
13_morph1.jpg,neu,1,1.522255
33_morph2.jpg,ang20,0,0.945894
13_morph5.jpg,ang80,1,2.261721
33_morph6.jpg,ang100,1,1.460611
13_morph6.jpg,ang100,1,1.701102
33_morph2.jpg,ang20,0,1.212609
33_morph4.jpg,ang60,1,1.286955
13_morph4.jpg,ang60,1,1.508317
33_morph5.jpg,ang80,1,1.133646
13_morph2.jpg,ang20,0,2.036085
33_morph3.jpg,ang40,NaN,NaN
13_morph6.jpg,ang100,1,2.169586
33_morph4.jpg,ang60,1,2.773889
33_morph1.jpg,neu,1,1.164774
13_morph3.jpg,ang40,0,1.975253
33_morph4.jpg,ang60,1,2.137096
13_morph5.jpg,ang80,1,2.533657
33_morph1.jpg,neu,1,2.575473
13_morph6.jpg,ang100,1,1.502721
13_morph6.jpg,ang100,1,1.529854
13_morph1.jpg,neu,1,1.474938
33_morph5.jpg,ang80,1,1.534989
12_morph4.jpg,hap60,NaN,NaN
12_morph1.jpg,neu,1,1.777915
15_morph2.jpg,hap20,1,1.666222
12_morph6.jpg,hap100,1,1.764628
12_morph5.jpg,hap80,1,2.081545
15_morph3.jpg,hap40,1,1.303187
12_morph1.jpg,neu,1,1.341180
15_morph6.jpg,hap100,1,1.555263
15_morph6.jpg,hap100,1,1.250756
12_morph4.jpg,hap60,1,1.540399
15_morph6.jpg,hap100,1,1.078931
15_morph5.jpg,hap80,1,1.083122
12_morph5.jpg,hap80,1,1.396845
15_morph4.jpg,hap60,1,1.054200
12_morph1.jpg,neu,1,1.216207
15_morph5.jpg,hap80,1,2.044487
12_morph3.jpg,hap40,0,1.551628
15_morph5.jpg,hap80,1,1.178411
15_morph2.jpg,hap20,0,1.950663
12_morph2.jpg,hap20,0,2.114235
15_morph3.jpg,hap40,1,1.538221
12_morph3.jpg,hap40,0,1.891680
12_morph6.jpg,hap100,1,1.233463
15_morph2.jpg,hap20,0,2.143967
15_morph4.jpg,hap60,1,2.412412
12_morph4.jpg,hap60,1,1.734134
12_morph3.jpg,hap40,0,2.919400
15_morph1.jpg,neu,1,2.271445
12_morph2.jpg,hap20,0,2.177893
12_morph3.jpg,hap40,0,1.260651
15_morph4.jpg,hap60,1,2.867321
15_morph4.jpg,hap60,NaN,NaN
12_morph2.jpg,hap20,0,1.347413
15_morph5.jpg,hap80,1,1.274077
12_morph6.jpg,hap100,1,1.338742
15_morph6.jpg,hap100,1,1.569232
12_morph6.jpg,hap100,1,1.312747
15_morph1.jpg,neu,1,0.871286
15_morph1.jpg,neu,1,1.499834
12_morph5.jpg,hap80,1,1.202606
15_morph4.jpg,hap60,1,1.358802
12_morph6.jpg,hap100,1,1.433494
12_morph4.jpg,hap60,0,1.714817
12_morph4.jpg,hap60,1,2.478515
12_morph1.jpg,neu,1,1.707562
15_morph2.jpg,hap20,0,1.409132
15_morph3.jpg,hap40,1,1.356374
15_morph6.jpg,hap100,1,1.702350
15_morph3.jpg,hap40,1,1.373023
15_morph2.jpg,hap20,0,1.289359
12_morph3.jpg,hap40,1,1.887225
15_morph5.jpg,hap80,1,1.987867
12_morph5.jpg,hap80,1,1.815119
12_morph2.jpg,hap20,0,2.535425
12_morph2.jpg,hap20,0,1.474851
15_morph1.jpg,neu,1,1.623012
15_morph1.jpg,neu,1,1.716774
15_morph3.jpg,hap40,0,1.461188
12_morph1.jpg,neu,1,2.046098
12_morph5.jpg,hap80,1,1.644232
