Image_1,emotion,Answer,RT_in_ms
13_morph4.jpg,ang60,NaN,NaN
13_morph5.jpg,ang80,NaN,NaN
33_morph2.jpg,ang20,0,1.278774
13_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,NaN,NaN
33_morph6.jpg,ang100,NaN,NaN
33_morph2.jpg,ang20,0,1.956067
13_morph4.jpg,ang60,1,0.770136
33_morph6.jpg,ang100,1,2.433054
13_morph3.jpg,ang40,0,1.796727
13_morph2.jpg,ang20,1,1.809250
33_morph1.jpg,neu,1,2.742927
13_morph5.jpg,ang80,1,1.595215
33_morph3.jpg,ang40,0,2.570651
33_morph4.jpg,ang60,NaN,NaN
13_morph4.jpg,ang60,0,0.917933
33_morph2.jpg,ang20,1,0.953428
33_morph3.jpg,ang40,0,0.762490
33_morph6.jpg,ang100,1,0.948543
13_morph2.jpg,ang20,0,0.721708
33_morph1.jpg,neu,0,0.693429
13_morph4.jpg,ang60,0,0.618824
13_morph3.jpg,ang40,1,0.756441
13_morph5.jpg,ang80,0,0.577150
33_morph6.jpg,ang100,1,0.823069
13_morph1.jpg,neu,1,0.403838
33_morph5.jpg,ang80,1,0.501502
13_morph3.jpg,ang40,0,0.800564
33_morph3.jpg,ang40,1,0.778164
33_morph5.jpg,ang80,0,1.133957
13_morph6.jpg,ang100,1,0.679688
13_morph3.jpg,ang40,0,0.234028
33_morph5.jpg,ang80,1,0.820885
13_morph1.jpg,neu,0,0.684196
33_morph4.jpg,ang60,0,1.054635
33_morph1.jpg,neu,NaN,NaN
13_morph2.jpg,ang20,0,0.780893
33_morph3.jpg,ang40,1,0.312528
13_morph1.jpg,neu,1,1.592965
33_morph2.jpg,ang20,0,1.331523
13_morph5.jpg,ang80,1,2.882570
33_morph6.jpg,ang100,1,2.074030
13_morph6.jpg,ang100,1,1.554715
33_morph2.jpg,ang20,0,0.854826
33_morph4.jpg,ang60,0,1.003029
13_morph4.jpg,ang60,1,0.899362
33_morph5.jpg,ang80,0,0.837146
13_morph2.jpg,ang20,0,2.530959
33_morph3.jpg,ang40,0,2.931109
13_morph6.jpg,ang100,1,1.874561
33_morph4.jpg,ang60,0,0.531639
33_morph1.jpg,neu,0,0.561968
13_morph3.jpg,ang40,0,0.573656
33_morph4.jpg,ang60,1,0.557291
13_morph5.jpg,ang80,0,0.485013
33_morph1.jpg,neu,0,0.390454
13_morph6.jpg,ang100,1,0.538379
13_morph6.jpg,ang100,0,0.670091
13_morph1.jpg,neu,0,0.478131
33_morph5.jpg,ang80,0,0.563813
12_morph4.jpg,hap60,0,0.890474
12_morph1.jpg,neu,1,1.344217
15_morph2.jpg,hap20,0,1.405495
12_morph6.jpg,hap100,1,0.776329
12_morph5.jpg,hap80,1,1.175607
15_morph3.jpg,hap40,1,1.429598
12_morph1.jpg,neu,1,1.250920
15_morph6.jpg,hap100,1,0.971885
15_morph6.jpg,hap100,0,0.931500
12_morph4.jpg,hap60,0,1.370230
15_morph6.jpg,hap100,1,0.739139
15_morph5.jpg,hap80,1,1.756421
12_morph5.jpg,hap80,1,2.152083
15_morph4.jpg,hap60,1,0.974661
12_morph1.jpg,neu,1,0.764757
15_morph5.jpg,hap80,1,0.820298
12_morph3.jpg,hap40,0,0.474949
15_morph5.jpg,hap80,1,0.514502
15_morph2.jpg,hap20,0,1.055491
12_morph2.jpg,hap20,0,2.864370
15_morph3.jpg,hap40,NaN,NaN
12_morph3.jpg,hap40,1,2.900275
12_morph6.jpg,hap100,1,1.221331
15_morph2.jpg,hap20,0,1.861200
15_morph4.jpg,hap60,1,0.695034
12_morph4.jpg,hap60,0,0.579444
12_morph3.jpg,hap40,1,0.447371
15_morph1.jpg,neu,1,0.402450
12_morph2.jpg,hap20,1,0.356145
12_morph3.jpg,hap40,0,0.131166
15_morph4.jpg,hap60,1,0.496531
15_morph4.jpg,hap60,0,0.634660
12_morph2.jpg,hap20,1,1.359739
15_morph5.jpg,hap80,1,0.475358
12_morph6.jpg,hap100,0,0.679059
15_morph6.jpg,hap100,1,1.128341
12_morph6.jpg,hap100,1,0.247244
15_morph1.jpg,neu,0,0.109682
15_morph1.jpg,neu,1,1.685966
12_morph5.jpg,hap80,1,2.215661
15_morph4.jpg,hap60,0,1.557539
12_morph6.jpg,hap100,NaN,NaN
12_morph4.jpg,hap60,1,0.007164
12_morph4.jpg,hap60,1,0.909407
12_morph1.jpg,neu,0,0.019814
15_morph2.jpg,hap20,NaN,NaN
15_morph3.jpg,hap40,1,0.144547
15_morph6.jpg,hap100,1,0.649317
15_morph3.jpg,hap40,1,0.859973
15_morph2.jpg,hap20,0,1.306532
12_morph3.jpg,hap40,1,1.399997
15_morph5.jpg,hap80,1,0.622543
12_morph5.jpg,hap80,1,0.506903
12_morph2.jpg,hap20,0,0.802459
12_morph2.jpg,hap20,1,0.615578
15_morph1.jpg,neu,1,1.436242
15_morph1.jpg,neu,1,1.002462
15_morph3.jpg,hap40,1,0.904739
12_morph1.jpg,neu,1,1.548531
12_morph5.jpg,hap80,0,0.602936
